year, month, day, dow, hol, ObsCode, dcnn,Pmsl,Tdry,Twet,RH,Tx,Tn,N10,dd_pt,ff_mph,ww,RR,rd,af,gf,tx0,sd_cm,sss
1959,10,27,2_tu,x,"PktReg",5578,971.8,9.1,6.5,66,10.4,8.2,x,W,x,00,5.1,1,0,0,0,0,0.8
1959,10,28,3_we,x,"PktReg",5578,990.3,7.3,5.3,72,10.0,3.8,x,NW,x,00,0.5,1,0,1,0,0,2.2
1959,10,29,4_th,x,"PktReg",5578,1012.9,5.2,3.0,66,9.3,1.8,x,N,x,00,0.5,1,0,1,0,0,6.8
1959,10,30,5_fr,x,"PktReg; MIDAS suggests min temp=34F - possibly so",5578,1008.1,6.6,6.2,95,10.8,4.2,x,SW,x,62,3.8,1,0,1,0,0,0.1
1959,10,31,6_sa,x,"PktReg",5578,1013.4,10.0,9.7,96,13.3,6.6,x,NE,x,00,0.5,1,0,0,0,0,0.1
1959,11,01,7_su,x,"PktReg",5578,1022.7,11.3,11.1,97,13.5,8.7,x,NW,x,00,tr,0,0,0,0,0,3.0
1959,11,02,1_mo,x,"PktReg",5578,1024.4,11.9,11.7,97,15.4,7.3,x,W,x,00,1.5,1,0,0,0,0,0.5
1959,11,03,2_tu,x,"PktReg",5578,1018.1,8.9,8.2,90,9.1,8.8,x,NNE,x,00,1.3,1,0,0,0,0,0.6
1959,11,04,3_we,x,"PktReg",5578,1027.7,4.7,3.3,78,9.8,1.8,x,WNW,x,00,1.8,1,0,1,0,0,1.0
1959,11,05,4_th,x,"PktReg",5578,1020.6,6.6,5.6,86,11.1,4.7,x,NW,x,00,0.0,0,0,0,0,0,1.1
1959,11,06,5_fr,x,"PktReg",5578,1020.6,1.0,0.8,95,9.5,-1.0,x,NW,x,45,0.0,0,1,1,0,0,5.0
1959,11,07,6_sa,x,"PktReg",5578,1021.7,-0.8,-0.9,97,3.3,-1.9,x,CALM,x,45,0.0,0,1,1,0,0,0.0
1959,11,08,7_su,x,"PktReg",5578,1023.5,0.9,0.9,100,11.0,-1.2,x,E,x,45,0.3,1,1,1,0,0,5.0
1959,11,09,1_mo,x,"PktReg",5578,1006.5,11.0,10.6,95,11.8,1.2,x,SSW,x,62,7.1,1,0,0,0,0,0.7
1959,11,10,2_tu,x,"PktReg",5578,1003.5,4.8,4.2,90,8.4,1.8,x,W,x,00,0.0,0,0,1,0,0,6.0
1959,11,11,3_we,x,"PktReg",5578,1001.2,1.7,1.6,99,8.3,-0.3,x,W,x,00,0.0,0,1,1,0,0,5.5
1959,11,12,4_th,x,"PktReg",5578,1005.1,-1.6,-1.6,100,7.3,-4.9,x,CALM,x,45,9.7,1,1,1,0,0,0.0
1959,11,13,5_fr,x,"PktReg",5578,988.2,7.0,6.3,89,10.4,-2.0,x,SW,x,00,0.5,1,1,1,0,0,3.0
1959,11,14,6_sa,x,"PktReg",5578,983.7,6.4,5.5,86,8.0,5.2,x,SW,x,62,2.0,1,0,0,0,0,0.0
1959,11,15,7_su,x,"PktReg",5578,991.3,5.7,5.4,96,6.7,5.0,x,SW,x,62,0.3,1,0,0,0,0,0.0
1959,11,16,1_mo,x,"PktReg",5578,1002.1,3.8,3.3,91,9.1,2.4,x,WSW,x,00,10.9,1,0,1,0,0,4.5
1959,11,17,2_tu,x,"PktReg",5578,x,1.4,1.1,94,7.7,-1.1,x,x,x,45,4.1,1,1,1,0,0,0.0
1959,11,18,3_we,x,"PktReg",5578,x,6.6,6.4,97,10.6,1.2,x,x,x,45,1.8,1,0,0,0,0,0.2
1959,11,19,4_th,x,"PktReg",5578,x,9.6,9.0,92,14.1,6.3,x,x,x,00,0.0,0,0,0,0,0,0.0
1959,11,20,5_fr,x,"PktReg",5578,x,12.9,10.3,70,15.1,9.6,x,x,x,00,0.0,0,0,0,0,0,3.0
1959,11,21,6_sa,x,"PktReg",5578,x,10.6,10.1,94,14.9,10.0,x,x,x,00,0.0,0,0,0,0,0,1.5
1959,11,22,7_su,x,"PktReg",5578,x,11.2,10.9,96,12.2,8.2,x,x,x,00,0.0,0,0,0,0,0,0.0
1959,11,23,1_mo,x,"PktReg",5578,x,11.1,10.1,88,11.9,8.5,x,x,x,00,0.0,0,0,0,0,0,0.0
1959,11,24,2_tu,x,"PktReg",5578,x,10.9,10.1,91,13.8,9.0,x,x,x,00,6.4,1,0,0,0,0,4.5
1959,11,25,3_we,x,"PktReg",5578,x,10.1,9.0,85,11.1,6.7,x,x,x,00,0.3,1,0,1,0,0,0.0
1959,11,26,4_th,x,"PktReg",5578,x,10.9,10.3,92,11.0,9.1,x,x,x,00,0.0,0,0,0,0,0,0.8
1959,11,27,5_fr,x,"PktReg",5578,x,2.9,2.8,99,7.8,2.5,x,x,x,45,0.0,0,0,1,0,0,2.5
1959,11,28,6_sa,x,"PktReg",5578,x,4.0,3.8,96,10.1,-0.7,x,x,x,00,2.0,1,1,1,0,0,2.2
1959,11,29,7_su,x,"PktReg",5578,x,9.4,9.1,97,9.6,3.8,x,x,x,00,2.8,1,0,0,0,0,0.0
1959,11,30,1_mo,x,"PktReg",5578,x,1.5,1.3,96,7.7,0.2,x,x,x,00,4.6,1,0,1,0,0,2.2
1959,12,01,2_tu,x,"PktReg",5578,x,2.3,2.2,99,4.8,1.2,x,SW,x,45,0.0,0,0,1,0,0,0.0
1959,12,02,3_we,x,"PktReg",5578,x,-0.7,-0.7,100,8.2,-2.6,x,SW,x,45,3.6,1,1,1,0,0,0.0
1959,12,03,4_th,x,"PktReg",5578,x,5.4,5.3,98,8.1,-0.9,x,SW,x,00,5.6,1,1,1,0,0,1.0
1959,12,04,5_fr,x,"PktReg",5578,x,4.7,3.9,88,7.7,3.8,x,NW,x,00,0.0,0,0,0,0,0,1.5
1959,12,05,6_sa,x,"PktReg",5578,x,1.8,1.7,97,9.3,0.8,x,NW,x,00,7.6,1,0,1,0,0,4.6
1959,12,06,7_su,x,"PktReg",5578,x,9.2,8.7,93,9.2,1.8,x,SE,x,00,8.6,1,0,1,0,0,0.0
1959,12,07,1_mo,x,"PktReg",5578,x,5.3,4.7,90,9.3,4.8,x,SE,x,62,3.6,1,0,0,0,0,0.0
1959,12,08,2_tu,x,"PktReg",5578,x,8.9,7.3,78,9.4,5.1,x,S,x,00,2.5,1,0,0,0,0,0.0
1959,12,09,3_we,x,"PktReg",5578,x,2.1,1.9,96,8.4,1.7,x,SE,x,45,0.0,0,0,1,0,0,2.1
1959,12,10,4_th,x,"PktReg",5578,x,6.6,5.2,79,6.7,1.8,x,E,x,00,2.0,1,0,1,0,0,0.0
1959,12,11,5_fr,x,"PktReg",5578,x,5.5,4.9,91,5.8,5.2,x,E,x,62,0.3,1,0,0,0,0,0.0
1959,12,12,6_sa,x,"PktReg",5578,x,4.3,3.3,83,5.1,3.5,x,ENE,x,00,0.5,1,0,0,0,0,0.0
1959,12,13,7_su,x,"PktReg",5578,x,3.1,3.1,100,9.9,0.1,x,S,x,62,3.0,1,0,1,0,0,0.0
1959,12,14,1_mo,x,"PktReg",5578,x,9.9,9.4,93,10.3,2.9,x,SSW,x,62,8.4,1,0,0,0,0,0.0
1959,12,15,2_tu,x,"PktReg",5578,x,5.6,5.3,96,7.8,5.6,x,NW,x,62,4.8,1,0,0,0,0,1.2
1959,12,16,3_we,x,"PktReg",5578,x,7.7,7.3,94,11.8,0.1,x,S,x,62,2.3,1,0,1,0,0,0.2
1959,12,17,4_th,x,"PktReg",5578,x,9.9,9.3,92,11.2,6.7,x,SW,x,62,1.8,1,0,0,0,0,2.2
1959,12,18,5_fr,x,"PktReg",5578,x,8.0,6.0,72,9.8,4.8,x,NW,x,00,1.0,1,0,0,0,0,4.0
1959,12,19,6_sa,x,"PktReg",5578,x,5.1,4.4,89,12.2,3.2,x,S,x,00,5.1,1,0,1,0,0,0.0
1959,12,20,7_su,x,"PktReg",5578,x,11.4,10.6,90,11.6,5.1,x,SW,x,62,3.0,1,0,0,0,0,2.5
1959,12,21,1_mo,x,"PktReg",5578,x,3.6,3.0,90,7.2,1.9,x,SW,x,00,0.0,0,0,1,0,0,4.2
1959,12,22,2_tu,x,"PktReg",5578,x,2.1,1.8,96,8.8,0.1,x,SW,x,00,5.1,1,0,1,0,0,0.0
1959,12,23,3_we,x,"PktReg",5578,x,5.1,4.0,82,7.7,1.9,x,SW,x,00,0.0,0,0,1,0,0,3.0
1959,12,24,4_th,XE,"PktReg",5578,x,3.2,2.7,91,8.0,2.1,x,SW,x,00,0.3,1,0,1,0,0,4.2
1959,12,25,5_fr,XD,"PktReg",5578,x,5.7,5.3,93,10.8,3.0,x,S,x,00,10.9,1,0,1,0,0,0.0
1959,12,26,6_sa,XB,"PktReg",5578,x,8.3,6.0,69,10.3,5.6,x,SSW,x,00,12.2,1,0,0,0,0,1.5
1959,12,27,7_su,x,"PktReg",5578,x,6.6,5.1,78,9.3,5.4,x,SSW,x,00,1.3,1,0,0,0,0,3.5
1959,12,28,1_mo,x,"PktReg",5578,x,7.3,5.8,78,9.6,5.1,x,NW,x,00,0.5,1,0,0,0,0,3.0
1959,12,29,2_tu,x,"PktReg",5578,x,5.4,5.1,96,11.8,3.2,x,S,x,62,7.1,1,0,1,0,0,0.0
1959,12,30,3_we,x,"PktReg",5578,x,7.9,5.7,70,11.1,5.1,x,W,x,00,0.0,0,0,0,0,0,1.5
1959,12,31,4_th,NE,"PktReg",5578,x,10.3,9.7,92,11.3,7.2,x,SSW,x,00,2.5,1,0,0,0,0,0.0
1960,01,01,5_fr,NY,"PktReg",5578,996.4,10.4,10.0,94,12.1,10.0,x,SW,x,00,2.3,1,0,0,0,0,0.5
1960,01,02,6_sa,x,"PktReg",5578,1000.6,6.6,6.4,98,7.9,4.6,x,NE,x,62,0.8,1,0,1,0,0,0.0
1960,01,03,7_su,x,"PktReg",5578,1016.5,6.7,6.6,98,10.9,6.4,x,NE,x,45,2.0,1,0,0,0,0,0.0
1960,01,04,1_mo,x,"PktReg",5578,1022.5,10.1,10.1,100,11.8,6.6,x,SW,x,45,0.8,1,0,0,0,0,0.0
1960,01,05,2_tu,x,"PktReg",5578,1025.4,7.7,6.2,80,8.6,7.3,x,NW,x,00,0.0,0,0,0,0,0,2.5
1960,01,06,3_we,x,"PktReg",5578,1034.1,1.1,0.7,94,6.8,0.1,x,NW,x,00,0.0,0,0,1,0,0,6.0
1960,01,07,4_th,x,"PktReg",5578,1027.1,-0.4,-0.7,94,1.9,-2.1,x,CALM,x,45,0.0,0,1,1,0,0,0.0
1960,01,08,5_fr,x,"PktReg",5578,1023.1,-0.1,-0.4,95,4.4,-2.6,x,WNW,x,45,tr,0,1,1,0,0,0.4
1960,01,09,6_sa,x,"PktReg",5578,1024.9,1.3,-0.1,75,2.3,-0.3,x,E,x,00,tr,0,1,1,0,0,4.5
1960,01,10,7_su,x,"PktReg",5578,1027.0,-0.9,-1.2,93,3.5,-2.1,x,ENE,x,00,1.0,1,1,1,0,0,5.4
1960,01,11,1_mo,x,"PktReg",5578,1013.0,3.5,2.8,88,7.2,-1.0,x,NNE,x,62,0.3,1,1,1,0,0,1.5
1960,01,12,2_tu,x,"PktReg; the 'blue book' says SL=1",5578,1015.3,0.3,0.1,95,1.4,-0.3,x,NNE,x,00,3.0,1,1,1,0,0,0.6
1960,01,13,3_we,x,"PktReg",5578,1011.0,-1.0,-1.1,98,-0.8,-1.4,x,NE,x,72,2.5,1,1,1,1,3,0.0
1960,01,14,4_th,x,"PktReg; register gives grass min 309; changed to 209",5578,1014.5,-2.5,-2.5,97,0.6,-4.6,x,NE,x,00,2.8,1,1,1,0,10,0.0
1960,01,15,5_fr,x,"PktReg",5578,1019.6,0.5,0.2,95,1.2,-2.5,x,NE,x,00,0.0,0,1,1,0,10,0.5
1960,01,16,6_sa,x,"PktReg",5578,1021.8,1.0,0.9,98,2.9,-1.6,x,N,x,00,0.0,0,1,1,0,8,1.0
1960,01,17,7_su,x,"PktReg; the 'blue book' says SL=1",5578,1020.1,-1.0,-1.1,97,3.3,-2.8,x,N,x,00,1.3,1,1,1,0,0,1.0
1960,01,18,1_mo,x,"PktReg",5578,1008.0,2.7,2.3,92,6.6,-1.0,x,W,x,00,0.3,1,1,1,0,0,3.5
1960,01,19,2_tu,x,"PktReg",5578,1000.2,6.6,6.0,92,9.4,2.7,x,SW,x,00,1.5,1,0,1,0,0,3.0
1960,01,20,3_we,x,"PktReg",5578,1014.3,2.4,0.6,66,5.1,1.6,x,WSW,x,00,8.6,1,0,1,0,0,2.2
1960,01,21,4_th,x,"PktReg; the 'blue book' says SL=1",5578,1013.5,2.3,1.6,87,10.7,0.2,x,SSW,x,62,0.8,1,0,1,0,0,0.0
1960,01,22,5_fr,x,"PktReg",5578,1009.8,10.6,9.9,91,12.1,2.1,x,SSW,x,00,2.0,1,0,0,0,0,0.0
1960,01,23,6_sa,x,"PktReg",5578,1000.6,10.4,10.2,97,11.1,10.1,x,SW,x,62,18.0,1,0,0,0,0,0.0
1960,01,24,7_su,x,"PktReg",5578,987.3,10.8,10.1,91,10.9,8.3,x,S,x,62,4.6,1,0,0,0,0,0.0
1960,01,25,1_mo,x,"PktReg",5578,1009.1,2.8,2.0,86,8.0,1.9,x,SW,x,00,0.0,0,0,1,0,0,2.6
1960,01,26,2_tu,x,"PktReg",5578,1008.0,1.3,1.1,96,3.9,0.7,x,W,x,45,0.0,0,0,1,0,0,0.0
1960,01,27,3_we,x,"PktReg",5578,1005.7,3.8,3.2,90,7.2,1.0,x,NW,x,00,11.9,1,0,1,0,0,0.0
1960,01,28,4_th,x,"PktReg",5578,997.8,2.7,1.7,84,5.0,2.5,x,WSW,x,00,0.3,1,0,0,0,0,0.6
1960,01,29,5_fr,x,"PktReg",5578,1017.3,3.9,2.3,74,8.5,1.8,x,W,x,00,1.0,1,0,1,0,0,5.0
1960,01,30,6_sa,x,"PktReg",5578,1021.8,8.2,7.3,87,9.4,3.9,x,WSW,x,00,0.3,1,0,1,0,0,0.0
1960,01,31,7_su,x,"PktReg",5578,1021.9,8.3,7.7,91,10.4,7.8,x,SW,x,00,0.8,1,0,0,0,0,0.0
1960,02,01,1_mo,x,"PktReg",5578,1018.3,5.9,5.4,93,9.1,4.0,x,S,x,00,1.3,1,0,1,0,0,0.0
1960,02,02,2_tu,x,"PktReg",5578,1018.6,8.8,8.3,93,10.2,3.9,x,S,x,00,2.5,1,0,1,0,0,0.0
1960,02,03,3_we,x,"PktReg",5578,1005.1,8.9,7.7,84,10.4,8.4,x,S,x,00,6.4,1,0,0,0,0,0.5
1960,02,04,4_th,x,"PktReg",5578,1000.3,7.3,5.9,80,8.3,5.2,x,SW,x,00,0.3,1,0,0,0,0,1.2
1960,02,05,5_fr,x,"PktReg",5578,1015.4,1.3,1.1,95,10.0,1.2,x,W,x,45,0.0,0,0,1,0,0,4.5
1960,02,06,6_sa,x,"PktReg",5578,1027.9,2.3,2.1,96,7.2,-0.3,x,NE,x,00,0.0,0,1,1,0,0,3.5
1960,02,07,7_su,x,"PktReg",5578,1039.2,3.8,1.6,65,5.4,2.1,x,NE,x,00,0.0,0,0,1,0,0,6.5
1960,02,08,1_mo,x,"PktReg",5578,1041.0,1.8,0.4,76,5.5,-0.9,x,NE,x,00,0.0,0,1,1,0,0,7.2
1960,02,09,2_tu,x,"PktReg",5578,1032.2,3.9,2.6,77,6.3,1.8,x,NE,x,00,0.0,0,0,1,0,0,0.0
1960,02,10,3_we,x,"PktReg",5578,1018.9,3.6,2.7,86,4.6,3.0,x,NNE,x,00,0.3,1,0,1,0,0,0.0
1960,02,11,4_th,x,"PktReg",5578,998.6,2.1,1.8,94,2.7,1.7,x,NE,x,45,3.3,1,0,1,0,0,0.0
1960,02,12,5_fr,x,"PktReg",5578,990.9,1.7,1.1,89,3.3,0.7,x,NE,x,00,9.7,1,0,1,0,0,0.0
1960,02,13,6_sa,x,"PktReg; the 'blue book' says SL=1",5578,990.0,1.7,1.4,96,2.7,0.1,x,NE,x,00,4.3,1,0,0,0,0,0.0
1960,02,14,7_su,x,"PktReg",5578,995.3,1.6,1.1,91,4.6,1.3,x,W,x,00,1.3,1,0,0,0,0,2.0
1960,02,15,1_mo,x,"PktReg",5578,995.9,0.6,-0.3,83,5.1,-1.8,x,W,x,00,0.0,0,1,1,0,0,8.0
1960,02,16,2_tu,x,"PktReg",5578,1002.9,1.2,-0.3,73,5.2,-2.1,x,NW,x,00,0.0,0,1,1,0,0,6.8
1960,02,17,3_we,x,"PktReg",5578,999.6,-0.5,-1.6,78,5.7,-3.8,x,NW,x,00,0.0,0,1,1,0,0,5.0
1960,02,18,4_th,x,"PktReg",5578,994.1,-0.4,-1.0,87,6.6,-4.4,x,SW,x,00,1.3,1,1,1,0,0,6.0
1960,02,19,5_fr,x,"PktReg",5578,991.1,4.2,2.7,76,7.3,-0.9,x,W,x,00,1.8,1,1,1,0,0,7.5
1960,02,20,6_sa,x,"PktReg",5578,996.0,7.3,6.4,87,9.1,2.1,x,SW,x,00,2.3,1,0,1,0,0,1.5
1960,02,21,7_su,x,"PktReg",5578,1005.9,4.6,2.4,66,7.8,0.7,x,SW,x,00,0.3,1,0,1,0,0,7.2
1960,02,22,1_mo,x,"PktReg",5578,996.3,4.4,3.8,89,6.6,1.2,x,NE,x,00,3.3,1,0,1,0,0,0.0
1960,02,23,2_tu,x,"PktReg",5578,1001.3,3.6,3.0,91,6.2,2.7,x,NE,x,00,tr,0,0,0,0,0,1.0
1960,02,24,3_we,x,"PktReg",5578,1007.9,-0.4,-0.8,92,7.5,-2.9,x,SE,x,45,7.1,1,1,1,0,0,0.0
1960,02,25,4_th,x,"PktReg",5578,991.7,7.3,7.2,97,10.2,-0.4,x,ENE,x,10,2.5,1,1,1,0,0,1.0
1960,02,26,5_fr,x,"PktReg",5578,1008.9,5.7,4.8,85,11.3,4.5,x,SW,x,00,6.6,1,0,1,0,0,1.0
1960,02,27,6_sa,x,"PktReg",5578,1011.3,10.1,7.1,63,12.8,5.8,x,W,x,00,0.0,0,0,0,0,0,6.2
1960,02,28,7_su,x,"PktReg",5578,1012.9,11.7,10.8,89,15.7,8.6,x,SW,x,00,0.0,0,0,0,0,0,1.6
1960,02,29,1_mo,x,"PktReg",5578,1000.5,12.7,10.4,74,15.8,7.2,x,SW,x,00,0.0,0,0,0,0,0,3.5
1960,03,01,2_tu,x,"PktReg",5578,1007.0,10.0,8.2,77,12.4,8.4,x,SW,x,00,0.5,1,0,0,0,0,1.0
1960,03,02,3_we,x,"PktReg",5578,999.1,9.7,8.8,88,12.3,8.9,x,SW,x,00,0.3,1,0,0,0,0,2.0
1960,03,03,4_th,x,"PktReg",5578,1006.9,7.9,7.4,93,14.1,4.7,x,SW,x,62,0.0,0,0,1,0,0,6.0
1960,03,04,5_fr,x,"PktReg",5578,1025.0,7.0,4.6,65,11.6,3.0,x,E,x,00,0.0,0,0,1,0,0,6.0
1960,03,05,6_sa,x,"PktReg",5578,1027.4,5.2,4.7,91,11.4,2.3,x,SSE,x,00,0.0,0,0,1,0,0,6.6
1960,03,06,7_su,x,"PktReg",5578,1020.5,6.3,4.8,78,8.6,4.3,x,ESE,x,00,0.0,0,0,0,0,0,2.5
1960,03,07,1_mo,x,"PktReg",5578,1013.2,3.4,2.5,84,6.6,1.0,x,ENE,x,00,0.0,0,0,1,0,0,8.5
1960,03,08,2_tu,x,"PktReg",5578,1005.3,3.2,1.9,79,5.0,1.1,x,E,x,00,2.5,1,0,1,0,0,2.2
1960,03,09,3_we,x,"PktReg",5578,987.4,3.6,3.3,94,7.9,0.1,x,E,x,62,4.3,1,0,1,0,0,0.1
1960,03,10,4_th,x,"PktReg",5578,997.1,7.7,7.4,95,14.1,3.4,x,SSE,x,00,1.3,1,0,0,0,0,3.0
1960,03,11,5_fr,x,"PktReg",5578,1000.2,7.3,6.9,95,10.7,5.7,x,SE,x,45,1.3,1,0,0,0,0,0.1
1960,03,12,6_sa,x,"PktReg",5578,1000.5,7.3,7.1,96,11.3,5.8,x,SE,x,00,0.5,1,0,0,0,0,1.6
1960,03,13,7_su,x,"PktReg",5578,997.3,9.4,8.4,87,10.7,6.1,x,S,x,00,0.8,1,0,0,0,0,0.5
1960,03,14,1_mo,x,"PktReg",5578,992.0,9.3,8.6,89,11.8,6.6,x,E,x,00,0.3,1,0,0,0,0,1.0
1960,03,15,2_tu,x,"PktReg",5578,997.7,10.2,9.1,87,14.3,7.3,x,E,x,00,tr,0,0,0,0,0,2.2
1960,03,16,3_we,x,"PktReg",5578,1008.2,5.8,5.4,95,8.0,4.9,x,E,x,00,tr,0,0,0,0,0,0.0
1960,03,17,4_th,x,"PktReg; MIDAS min temp=3.9C",5578,1020.3,4.6,3.7,85,5.4,4.3,x,ENE,x,00,0.0,0,0,0,0,0,0.0
1960,03,18,5_fr,x,"PktReg; MIDAS min temp=3.3C",5578,1026.3,4.4,2.7,73,7.3,2.7,x,SE,x,00,0.0,0,0,0,0,0,0.2
1960,03,19,6_sa,x,"PktReg",5578,1027.8,4.9,3.6,79,8.8,3.4,x,ESE,x,00,0.0,0,0,0,0,0,1.0
1960,03,20,7_su,x,"PktReg; MIDAS min temp=1.7C",5578,1030.1,8.1,4.9,57,11.7,1.0,x,SE,x,00,0.0,0,0,1,0,0,6.5
1960,03,21,1_mo,x,"PktReg",5578,1025.7,5.8,4.4,79,11.5,1.9,x,E,x,00,0.0,0,0,1,0,0,7.4
1960,03,22,2_tu,x,"PktReg",5578,1022.9,4.4,3.6,87,12.8,0.7,x,E,x,00,0.0,0,0,1,0,0,7.6
1960,03,23,3_we,x,"PktReg",5578,1018.1,4.9,4.3,89,14.1,2.4,x,ENE,x,00,0.0,0,0,0,0,0,8.0
